building_name,building_id,room_id,room_name,type,type_name,capacity
Íþróttahús - Sæmundargötu 6,44,920,Í-118,7.0,Skrifstofa,
Íþróttahús - Sæmundargötu 6,44,921,Í-211,7.0,Skrifstofa,
Íþróttahús - Sæmundargötu 6,44,924,Í-218,7.0,Skrifstofa,
Íþróttahús - Sæmundargötu 6,44,922,Í-212,25.0,Vinnurými,
Íþróttahús - Sæmundargötu 6,44,923,Í-213,7.0,Skrifstofa,
JL Hús,16,1546,,7.0,Skrifstofa,
Laugarvatn,83,1560,Mælingar og prófanir,17.0,Íþróttahús,
Laugarvatn,83,1874,Matsalur,,,
Laugarvatn,83,1763,Vatnagarður herb 24,13.0,Herbergi,
Laugarvatn,83,1772,Vatnagarður herb 17,13.0,Herbergi,
Laugarvatn,83,1769,Heimaklettur (bókist hjá Rekstri Fasteigna),10.0,Gestaíbúð,
Laugarvatn,83,1758,Vatnagarður herb 09,13.0,Herbergi,
Laugarvatn,83,1759,Vatnagarður herb 10,13.0,Herbergi,
Laugarvatn,83,1773,íþ,13.0,Herbergi,
Laugarvatn,83,1760,Vatnagarður herb 11,13.0,Herbergi,
Laugarvatn,83,1761,Vatnagarður herb 13,13.0,Herbergi,
Laugarvatn,83,1762,Vatnagarður herb 12,13.0,Herbergi,
Laugarvatn,83,1765,Vatnagarður herb 19,13.0,Herbergi,
Laugarvatn,83,1766,Vatnagarður herb 20,13.0,Herbergi,
Laugarvatn,83,1767,Vatnagarður herb 21,13.0,Herbergi,
Laugarvatn,83,1768,Vatnagarður herb 22,13.0,Herbergi,
Laugarvatn,83,1764,Vatnagarður herb 14,13.0,Herbergi,
Laugarvatn,83,1368,Stofa 1,3.0,Kennslustofa,40.0
Laugarvatn,83,1369,Stofa 2,3.0,Kennslustofa,45.0
Laugarvatn,83,1370,Stofa 3,3.0,Kennslustofa,45.0
Laugarvatn,83,1374,Sundlaug,18.0,Sundlaug,
Laugarvatn,83,1373,Íþróttahús-A,17.0,Íþróttahús,
Laugarvatn,83,1563,Kennslueldhús,30.0,Kennslueldhús,
Laugarvatn,83,1562,Útisvæði,17.0,Íþróttahús,
Laugarvatn,83,1561,Útivellir,17.0,Íþróttahús,
Laugarvatn,83,1557,Íþróttahús-B,17.0,Íþróttahús,
Laugarvatn,83,1559,Þreksalur,17.0,Íþróttahús,
Laugarvatn,83,1558,Íþróttahús-C,17.0,Íþróttahús,
Laugarvatn,83,1372,LV - Tölvustofa,7.0,Skrifstofa,
Laugarvatn,83,1799,Vatnagarður herb 15,13.0,Herbergi,
Laugarvatn,83,1800,Vatnagarður herb 16,13.0,Herbergi,
Laugarvatn,83,1801,Vatnagarður herb 23,13.0,Herbergi,
Laugarvatn,83,1803,Vatnagarður herb 26,13.0,Herbergi,
Laugarvatn,83,1804,Vatnagarður herb 27,13.0,Herbergi,
Laugarvatn,83,1805,Vatnagarður herb 18,13.0,Herbergi,
Laugarvatn,83,1806,Vatnagarður herb 25,13.0,Herbergi,
Laugarvatn,83,1807,Vatnagarður herb 37/Svítan,13.0,Herbergi,
Laugarvatn,83,1802,Vatnagarður herb 28,13.0,Herbergi,
Laugarvatn,83,1371,K-salur,3.0,Kennslustofa,80.0
Laugavegur 13,100,,,,,
Listgreinahús Skipholti 37,91,1376,LS-101,3.0,Kennslustofa,20.0
Listgreinahús Skipholti 37,91,1378,LS-103,3.0,Kennslustofa,12.0
Listgreinahús Skipholti 37,91,1387,"LS-302, heimilisfræði",3.0,Kennslustofa,12.0
Listgreinahús Skipholti 37,91,1973,"LS-301, borðstofa",3.0,Kennslustofa,
Listgreinahús Skipholti 37,91,1386,LS-201,3.0,Kennslustofa,12.0
Listgreinahús Skipholti 37,91,1382,"LS-108, textíl",3.0,Kennslustofa,
Listgreinahús Skipholti 37,91,1383,"LS-109, tónlist",3.0,Kennslustofa,11.0
Listgreinahús Skipholti 37,91,1377,LS-102,3.0,Kennslustofa,12.0
Listgreinahús Skipholti 37,91,1380,LS-106,3.0,Kennslustofa,15.0
Listgreinahús Skipholti 37,91,1388,LS-303,3.0,Kennslustofa,20.0
Listgreinahús Skipholti 37,91,1390,LS-401,3.0,Kennslustofa,15.0
Listgreinahús Skipholti 37,91,1389,LS-305,25.0,Vinnurými,2.0
Listgreinahús Skipholti 37,91,1384,LS-208,31.0,Annað,
Listgreinahús Skipholti 37,91,1385,LS-209,31.0,Annað,
Listgreinahús Skipholti 37,91,1379,,21.0,Opið rými,
Listgreinahús Skipholti 37,91,1381,LS-107,3.0,Kennslustofa,
Loftskeytastöð,66,1548,,7.0,Skrifstofa,
LSH - Fossvogi,72,1466,,1.0,Fyrirlestrasalur,
LSH - Grensás,71,1467,,7.0,Skrifstofa,
LSH - Hringbraut,70,1468,,1.0,Fyrirlestrasalur,
Læknagarður,19,2073,Lg-218-1 (klínik),9.0,Lab,7.0
Læknagarður,19,1907,Lg-218-2 (klínik),9.0,Lab,7.0
Læknagarður,19,307,Lg-206,9.0,Lab,
Læknagarður,19,308,Lg-207,9.0,Lab,
Læknagarður,19,309,Lg-208,9.0,Lab,
Læknagarður,19,313,Lg-213,9.0,Lab,
Læknagarður,19,314,Lg-214,9.0,Lab,
Læknagarður,19,315,Lg-215,9.0,Lab,
Læknagarður,19,316,Lg-216,9.0,Lab,
Læknagarður,19,317,Lg-217,9.0,Lab,
Læknagarður,19,319,Lg-219,9.0,Lab,
Læknagarður,19,320,Lg-220,9.0,Lab,
Læknagarður,19,321,Lg-221,9.0,Lab,
Læknagarður,19,322,Lg-222,9.0,Lab,
Læknagarður,19,323,Lg-223,9.0,Lab,
Læknagarður,19,328,Lg-228,9.0,Lab,
Læknagarður,19,333,Lg-303,9.0,Lab,
Læknagarður,19,334,Lg-304,9.0,Lab,
Læknagarður,19,335,Lg-305,9.0,Lab,
Læknagarður,19,336,Lg-306,9.0,Lab,
Læknagarður,19,337,Lg-307,9.0,Lab,
Læknagarður,19,339,Lg-309,9.0,Lab,
Læknagarður,19,341,Lg-311,9.0,Lab,
Læknagarður,19,343,Lg-314,9.0,Lab,
Læknagarður,19,344,Lg-316,9.0,Lab,
Læknagarður,19,446,Lg-529,9.0,Lab,
Læknagarður,19,346,Lg-318,9.0,Lab,
Læknagarður,19,349,Lg-321,9.0,Lab,
Læknagarður,19,350,Lg-322,9.0,Lab,
Læknagarður,19,351,Lg-323,9.0,Lab,
Læknagarður,19,352,Lg-324,9.0,Lab,
Læknagarður,19,354,Lg-326,9.0,Lab,
Læknagarður,19,356,Lg-328,9.0,Lab,
Læknagarður,19,357,Lg-329,9.0,Lab,
Læknagarður,19,361,Lg-332,9.0,Lab,
Læknagarður,19,362,Lg-333,9.0,Lab,
Læknagarður,19,363,Lg-334,9.0,Lab,
Læknagarður,19,369,Lg-402,9.0,Lab,
Læknagarður,19,370,Lg-403,9.0,Lab,
Læknagarður,19,1303, ,25.0,Vinnurými,
Læknagarður,19,371,Lg-404,9.0,Lab,
Læknagarður,19,330,Ekki í notkun geymsla Lg-230 sérrými,5.0,Fundarherbergi,6.0
Læknagarður,19,372,Lg-405,9.0,Lab,
Læknagarður,19,374,Lg-407,9.0,Lab,
Læknagarður,19,375,Lg-408,9.0,Lab,
Læknagarður,19,376,Lg-409,9.0,Lab,
Læknagarður,19,377,Lg-410,9.0,Lab,
Læknagarður,19,329,Lg-229,9.0,Lab,
Læknagarður,19,378,Lg-411,9.0,Lab,
Læknagarður,19,379,Lg-412,9.0,Lab,
Læknagarður,19,380,Lg-413,9.0,Lab,
Læknagarður,19,381,Lg-414,9.0,Lab,
Læknagarður,19,382,Lg-415,9.0,Lab,
Læknagarður,19,383,Lg-416,9.0,Lab,
Læknagarður,19,360,"Lg-331, almennt fundarherbergi",7.0,Skrifstofa,
Læknagarður,19,384,Lg-417,9.0,Lab,
Læknagarður,19,385,Lg-419,9.0,Lab,
Læknagarður,19,386,Lg-420,9.0,Lab,
Læknagarður,19,387,Lg-421,9.0,Lab,
Læknagarður,19,388,Lg-422,9.0,Lab,
Læknagarður,19,389,Lg-423,9.0,Lab,
Læknagarður,19,390,Lg-424,9.0,Lab,
Læknagarður,19,391,Lg-425,9.0,Lab,
Læknagarður,19,1971,"Lg-113, verknám",24.0,Verknámsstofa,
Læknagarður,19,392,Lg-428,9.0,Lab,
Læknagarður,19,393,Lg-429,9.0,Lab,
Læknagarður,19,394,Lg-430,9.0,Lab,
Læknagarður,19,395,Lg-431,9.0,Lab,
Læknagarður,19,396,Lg-432,9.0,Lab,
Læknagarður,19,397,Lg-433,9.0,Lab,
Læknagarður,19,398,Lg-434,9.0,Lab,
Læknagarður,19,399,Lg-435,9.0,Lab,
Læknagarður,19,400,Lg-436,9.0,Lab,
Læknagarður,19,303,Lg-202,9.0,Lab,
Læknagarður,19,304,Lg-203,9.0,Lab,
Læknagarður,19,305,Lg-204,9.0,Lab,
Læknagarður,19,306,Lg-205,9.0,Lab,
Læknagarður,19,355,"Lg-327, verknám",9.0,Lab,
Læknagarður,19,347,Lg-319 sér Tannlæknanám,32.0,Sérstofa,
Læknagarður,19,359,"Lg-330, pre-klinik",24.0,Verknámsstofa,
Læknagarður,19,365,Lg-336,23.0,Lesstofa,
Læknagarður,19,332,Lg-302,7.0,Skrifstofa,
Læknagarður,19,368,Lg-344,23.0,Lesstofa,
Læknagarður,19,318,Lg-218-4 (klínik),9.0,Lab,7.0
Læknagarður,19,1616,Lg-218-6 (klínik),9.0,Lab,7.0
Læknagarður,19,1615,Lg-218-5 (klínik),9.0,Lab,7.0
Læknagarður,19,358,"Lg-329, verknám",9.0,Lab,24.0
Læknagarður,19,1648,"Lg-122, verknám",24.0,Verknámsstofa,
Læknagarður,19,1649,"Lg-165, verknám",24.0,Verknámsstofa,
Læknagarður,19,331,"Lg-229A, kennsla/fundir sér",3.0,Kennslustofa,15.0
Læknagarður,19,340,Lg-310 sérstofa,3.0,Kennslustofa,16.0
Læknagarður,19,466,Lg-549,7.0,Skrifstofa,
Læknagarður,19,467,Lg-550,7.0,Skrifstofa,
Læknagarður,19,468,Lg-551,7.0,Skrifstofa,
Læknagarður,19,469,Lg-552,7.0,Skrifstofa,
Læknagarður,19,348,Lg-320 sér Tannlæknanám,32.0,Sérstofa,
Læknagarður,19,415,Lg-451,7.0,Skrifstofa,
Læknagarður,19,416,Lg-452,7.0,Skrifstofa,
Læknagarður,19,417,Lg-453,7.0,Skrifstofa,
Læknagarður,19,418,Lg-454,7.0,Skrifstofa,
Læknagarður,19,419,Lg-455,7.0,Skrifstofa,
Læknagarður,19,420,Lg-456,7.0,Skrifstofa,
Læknagarður,19,401,Lg-437,9.0,Lab,
Læknagarður,19,402,Lg-438,9.0,Lab,
Læknagarður,19,403,Lg-439,9.0,Lab,
Læknagarður,19,404,Lg-440,9.0,Lab,
Læknagarður,19,405,Lg-441,9.0,Lab,
Læknagarður,19,406,Lg-442,9.0,Lab,
Læknagarður,19,407,Lg-443,9.0,Lab,
Læknagarður,19,408,Lg-444,9.0,Lab,
Læknagarður,19,409,Lg-445,9.0,Lab,
Læknagarður,19,411,Lg-447,9.0,Lab,
Læknagarður,19,342,"Lg-312, sérstofa",3.0,Kennslustofa,12.0
Læknagarður,19,338,Lg-308 sérstofa,3.0,Kennslustofa,16.0
Læknagarður,19,410,Lg-446,9.0,Lab,
Læknagarður,19,412,Lg-448,9.0,Lab,
Læknagarður,19,1670,"Lg-237, opið rými",21.0,Opið rými,
Læknagarður,19,414,Lg-450,9.0,Lab,
Læknagarður,19,421,Lg-502,9.0,Lab,
Læknagarður,19,422,Lg-503,9.0,Lab,
Læknagarður,19,423,Lg-504,9.0,Lab,
Læknagarður,19,424,Lg-505,9.0,Lab,
Læknagarður,19,425,Lg-506,9.0,Lab,
Læknagarður,19,426,Lg-507,9.0,Lab,
Læknagarður,19,427,Lg-508,9.0,Lab,
Læknagarður,19,428,Lg-509,9.0,Lab,
Læknagarður,19,429,Lg-510,9.0,Lab,
Læknagarður,19,1316,Lg-124,3.0,Kennslustofa,40.0
Læknagarður,19,302,Lg-201,3.0,Kennslustofa,68.0
Læknagarður,19,1287,Lg-229,3.0,Kennslustofa,30.0
Læknagarður,19,367,Lg-343,3.0,Kennslustofa,92.0
Læknagarður,19,430,Lg-511,9.0,Lab,
Læknagarður,19,431,Lg-512,9.0,Lab,
Læknagarður,19,432,Lg-513,9.0,Lab,
Læknagarður,19,433,Lg-514,9.0,Lab,
Læknagarður,19,435,Lg-516,9.0,Lab,
Læknagarður,19,436,Lg-517,9.0,Lab,
Læknagarður,19,437,Lg-518,9.0,Lab,
Læknagarður,19,438,Lg-520,9.0,Lab,
Læknagarður,19,439,Lg-522,9.0,Lab,
Læknagarður,19,440,Lg-523,9.0,Lab,
Læknagarður,19,441,Lg-524,9.0,Lab,
Læknagarður,19,442,Lg-525,9.0,Lab,
Læknagarður,19,443,Lg-526,9.0,Lab,
Læknagarður,19,445,Lg-528,9.0,Lab,
Læknagarður,19,447,Lg-530,9.0,Lab,
Læknagarður,19,448,Lg-531,9.0,Lab,
Læknagarður,19,449,Lg-532,9.0,Lab,
Læknagarður,19,450,Lg-534,9.0,Lab,
Læknagarður,19,451,Lg-535,9.0,Lab,
Læknagarður,19,452,Lg-536,9.0,Lab,
Læknagarður,19,453,Lg-537,9.0,Lab,
Læknagarður,19,454,Lg-538,9.0,Lab,
Læknagarður,19,455,Lg-538,9.0,Lab,
Læknagarður,19,456,Lg-539,9.0,Lab,
Læknagarður,19,457,Lg-540,9.0,Lab,
Læknagarður,19,458,Lg-541,9.0,Lab,
Læknagarður,19,460,Lg-543,9.0,Lab,
Læknagarður,19,461,Lg-544,9.0,Lab,
Læknagarður,19,462,Lg-545,9.0,Lab,
Læknagarður,19,463,Lg-546,9.0,Lab,
Læknagarður,19,464,Lg-547,9.0,Lab,
Læknagarður,19,465,Lg-548,9.0,Lab,
Læknagarður,19,413,Lg-449,9.0,Lab,
Læknagarður,19,1650,"Lg-166, verknám",24.0,Verknámsstofa,
Læknagarður,19,1669,"Lg-102, opið rými",21.0,Opið rými,
Læknagarður,19,345,Lg-317,9.0,Lab,
Læknagarður,19,327,"Lg-227, fundarh. sér",5.0,Fundarherbergi,10.0
Læknagarður,19,353,"Lg-325, verknám",9.0,Lab,
Læknagarður,19,1690,"Lg-401, opið rými/gangur",21.0,Opið rými,
Læknagarður,19,1691,"Lg-501A, opið rými/gangur",21.0,Opið rými,
Læknagarður,19,366,"Lg-342, lesstofa",23.0,Lesstofa,
Læknagarður,19,1302,"Lg-105, tölvuver",4.0,Tölvuver,10.0
Læknagarður,19,1961,VW EUP MIU46,33.0,Bíll,5.0
Læknagarður,19,310,Lg-209,9.0,Lab,
Læknagarður,19,324,Lg-224,9.0,Lab,
Læknagarður,19,325,Lg-225,9.0,Lab,
Læknagarður,19,326,Lg-226,9.0,Lab,
Læknagarður,19,364,Lg-335,9.0,Lab,
Læknagarður,19,434,Lg-515,9.0,Lab,
Læknagarður,19,444,Lg-527,9.0,Lab,
Læknagarður,19,459,Lg-542,9.0,Lab,
Læknagarður,19,311,Lg-211,9.0,Lab,
Læknagarður,19,1694,"Lg-331A, botnlagi 331",9.0,Lab,
Læknagarður,19,312,"Lg-212, sérstofa",3.0,Kennslustofa,17.0
Læknagarður,19,373,"Lg-344, verkleg stofa",3.0,Kennslustofa,30.0
Lögberg,21,1722,L-414,7.0,Skrifstofa,
Lögberg,21,485,L-307A,7.0,Skrifstofa,
Lögberg,21,1723,L-307B,7.0,Skrifstofa,
Lögberg,21,479,L-205,3.0,Kennslustofa,24.0
Lögberg,21,470,L-101,3.0,Kennslustofa,94.0
Lögberg,21,472,L-103,3.0,Kennslustofa,50.0
Lögberg,21,473,L-104,8.0,Kaffistofa,
Lögberg,21,474,L-105,8.0,Kaffistofa,
Lögberg,21,476,L-202,7.0,Skrifstofa,
Lögberg,21,480,L-209,7.0,Skrifstofa,
Lögberg,21,484,L-306,7.0,Skrifstofa,
Lögberg,21,486,L-308,7.0,Skrifstofa,
Lögberg,21,487,L-309,7.0,Skrifstofa,
Lögberg,21,488,L-310,7.0,Skrifstofa,
Lögberg,21,489,L-311,7.0,Skrifstofa,
Lögberg,21,490,L-314,7.0,Skrifstofa,
Lögberg,21,491,L-322,7.0,Skrifstofa,
Lögberg,21,492,L-408,7.0,Skrifstofa,
Lögberg,21,493,L-409,7.0,Skrifstofa,
Lögberg,21,494,L-410,7.0,Skrifstofa,
Lögberg,21,495,L-411,7.0,Skrifstofa,
Lögberg,21,496,L-412,7.0,Skrifstofa,
Lögberg,21,497,L-413,7.0,Skrifstofa,
Lögberg,21,475,L-201,3.0,Kennslustofa,38.0
Lögberg,21,471,L-102,3.0,Kennslustofa,50.0
Lögberg,21,478,L-204,3.0,Kennslustofa,24.0
Lögberg,21,1469,L-301 - bókasafn,13.0,Herbergi,
Lögberg,21,1465,L-407,7.0,Skrifstofa,
Lögberg,21,1462,L-403,7.0,Skrifstofa,
Lögberg,21,1463,L-404,7.0,Skrifstofa,
Lögberg,21,1464,L-415,7.0,Skrifstofa,
Lögberg,21,1460,L-406,7.0,Skrifstofa,
Lögberg,21,1461,L-313,7.0,Skrifstofa,
Lögberg,21,1668,"L-100, opið rými",21.0,Opið rými,
Lögberg,21,481,L-303,13.0,Herbergi,
Lögberg,21,482,L-304,7.0,Skrifstofa,
Lögberg,21,483,L-305,7.0,Skrifstofa,
Lögberg,21,1298,"L-402, fundarh. sér",5.0,Fundarherbergi,
Lögberg,21,1692,L-008 kjallari,1.0,Fyrirlestrasalur,
