course1,course2,n_students
3034HMM240F20250,3034HMM242F20250,10
3034HMM242F20250,3034HMM240F20250,10
1016MAV431L20250,1016VIÐ270F20250,1
1016VIÐ270F20250,1016MAV431L20250,1
4044LVG018G20250,4044LVG207G20250,1
4044LVG207G20250,4044LVG018G20250,1
4044LVG018G20250,4044SNU204G20250,1
4044SNU204G20250,4044LVG018G20250,1
4044LVG020G20250,4044LVG207G20250,1
4044LVG207G20250,4044LVG020G20250,1
4044LVG020G20250,4044SNU204G20250,1
4044SNU204G20250,4044LVG020G20250,1
5051HBV403G20250,5051IÐN401G20250,2
5051IÐN401G20250,5051HBV403G20250,2
5051HBV403G20250,5055STÆ405G20250,1
5055STÆ405G20250,5051HBV403G20250,1
5051IÐN401G20250,5051TÖL403G20250,7
5051TÖL403G20250,5051IÐN401G20250,7
2023LEI601G20250,2023LEI603G20250,3
2023LEI603G20250,2023LEI601G20250,3
2023LEI602G20250,2023LEI603G20250,3
2023LEI603G20250,2023LEI602G20250,3
4043UME204M20250,4043UME601G20250,2
4043UME601G20250,4043UME204M20250,2
4043UME204M20250,4043UME602L20250,2
4043UME602L20250,4043UME204M20250,2
1011UPP208F20250,1011UPP219F20250,1
1011UPP219F20250,1011UPP208F20250,1
1011UPP208F20250,1011UPP442L20250,2
1011UPP442L20250,1011UPP208F20250,2
1011UPP219F20250,1011UPP442L20250,1
1011UPP442L20250,1011UPP219F20250,1
0000MET0AZG20250,1011ÞJÓ205G20250,1
1011ÞJÓ205G20250,0000MET0AZG20250,1
0000MET0AZG20250,3031SPÆ267G20250,1
3031SPÆ267G20250,0000MET0AZG20250,1
1011ÞJÓ205G20250,3031SPÆ267G20250,1
3031SPÆ267G20250,1011ÞJÓ205G20250,1
4044ÍET006G20250,4044ÍET204G20250,1
4044ÍET204G20250,4044ÍET006G20250,1
4044ÍET007G20250,4044ÍET204G20250,1
4044ÍET204G20250,4044ÍET007G20250,1
2023LÝÐ045F20250,2023LÝÐ079F20250,1
2023LÝÐ079F20250,2023LÝÐ045F20250,1
2023LÝÐ045F20250,3034HSP806F20250,2
3034HSP806F20250,2023LÝÐ045F20250,2
2023LÝÐ079F20250,2023LÝÐ085F20250,3
2023LÝÐ085F20250,2023LÝÐ079F20250,3
2023LÝÐ079F20250,3034HSP806F20250,1
3034HSP806F20250,2023LÝÐ079F20250,1
2023LÝÐ085F20250,3034HSP806F20250,1
3034HSP806F20250,2023LÝÐ085F20250,1
3034HSP202G20250,4041ÍÞH213G20250,1
4041ÍÞH213G20250,3034HSP202G20250,1
3034HSP202G20250,5056BYG201G20250,1
5056BYG201G20250,3034HSP202G20250,1
3034HSP202G20250,5056BYG202G20250,1
5056BYG202G20250,3034HSP202G20250,1
3034HSP202G20250,5056UMV203G20250,1
5056UMV203G20250,3034HSP202G20250,1
4041ÍÞH213G20250,5056BYG201G20250,1
5056BYG201G20250,4041ÍÞH213G20250,1
4041ÍÞH213G20250,5056BYG202G20250,1
5056BYG202G20250,4041ÍÞH213G20250,1
4041ÍÞH213G20250,5056UMV203G20250,1
5056UMV203G20250,4041ÍÞH213G20250,1
4041HHE204G20250,4041HÍT201G20250,2
4041HÍT201G20250,4041HHE204G20250,2
4041HHE204G20250,4042KME206G20250,2
4042KME206G20250,4041HHE204G20250,2
4041HHE204G20250,4044SNU204G20250,2
4044SNU204G20250,4041HHE204G20250,2
4041HHE204G20250,4044ÍET204G20250,2
4044ÍET204G20250,4041HHE204G20250,2
4041HÍT201G20250,4042KME206G20250,2
4042KME206G20250,4041HÍT201G20250,2
4041HÍT201G20250,4044SNU204G20250,2
4044SNU204G20250,4041HÍT201G20250,2
4041HÍT201G20250,4044ÍET204G20250,3
4044ÍET204G20250,4041HÍT201G20250,3
4042GKY001M20250,4042KME210F20250,1
4042KME210F20250,4042GKY001M20250,1
4042GKY001M20250,4042LSS403F20250,1
4042LSS403F20250,4042GKY001M20250,1
3034HMM201F20250,3034HMM220F20250,1
3034HMM220F20250,3034HMM201F20250,1
3034HMM220F20250,3034HMM242F20250,4
3034HMM242F20250,3034HMM220F20250,4
5051IÐN401G20250,5051IÐN612M20250,6
5051IÐN612M20250,5051IÐN401G20250,6
2024MAT609M20250,2024MAT612M20250,12
2024MAT612M20250,2024MAT609M20250,12
2024MAT609M20250,2024MON603M20250,5
2024MON603M20250,2024MAT609M20250,5
2024MAT612M20250,2024MON603M20250,5
2024MON603M20250,2024MAT612M20250,5
2024MAT612M20250,2024MON604M20250,9
2024MON604M20250,2024MAT612M20250,9
2024MAT612M20250,2024NÆR503M20250,9
2024NÆR503M20250,2024MAT612M20250,9
2024MON603M20250,2024MON604M20250,6
2024MON604M20250,2024MON603M20250,6
2024MON603M20250,2024NÆR503M20250,6
2024NÆR503M20250,2024MON603M20250,6
5051IÐN405G20250,5051VÉL205M20250,1
5051VÉL205M20250,5051IÐN405G20250,1
5051IÐN405G20250,5051VÉL206M20250,1
5051VÉL206M20250,5051IÐN405G20250,1
4042MVS011F20250,4043STM211F20250,3
4043STM211F20250,4042MVS011F20250,3
4044SNU203M20250,4044ÍET206F20250,4
4044ÍET206F20250,4044SNU203M20250,4
4042LSS207G20250,4044ÍET006G20250,3
4044ÍET006G20250,4042LSS207G20250,3
4042LSS207G20250,4044ÍET007G20250,1
4044ÍET007G20250,4042LSS207G20250,1
4044ÍET006G20250,4044ÍET102M20250,1
4044ÍET102M20250,4044ÍET006G20250,1
4044ÍET006G20250,4044ÍET601L20250,5
4044ÍET601L20250,4044ÍET006G20250,5
4044ÍET007G20250,4044ÍET102M20250,2
4044ÍET102M20250,4044ÍET007G20250,2
4044ÍET007G20250,4044ÍET601L20250,5
4044ÍET601L20250,4044ÍET007G20250,5
3031ENS311G20250,3031ENS455G20250,4
3031ENS455G20250,3031ENS311G20250,4
3033KVI241L20250,3033KVI423G20250,4
3033KVI423G20250,3033KVI241L20250,4
3033KVI241L20250,3034HSP410G20250,1
3034HSP410G20250,3033KVI241L20250,1
3033KVI310G20250,3033KVI423G20250,4
3033KVI423G20250,3033KVI310G20250,4
3033KVI310G20250,3034HSP410G20250,3
3034HSP410G20250,3033KVI310G20250,3
3033KVI423G20250,3034HSP410G20250,1
3034HSP410G20250,3033KVI423G20250,1
5051HBV603G20250,5051TÖL403G20250,1
5051TÖL403G20250,5051HBV603G20250,1
4042LSS212G20250,4043UME402G20250,1
4043UME402G20250,4042LSS212G20250,1
4042LSS212G20250,4043UME403G20250,1
4043UME403G20250,4042LSS212G20250,1
4042LSS212G20250,4043UME404G20250,1
4043UME404G20250,4042LSS212G20250,1
3034SAG041G20250,3034SAG206M20250,1
3034SAG206M20250,3034SAG041G20250,1
3034SAG206M20250,3034SAG413G20250,1
3034SAG413G20250,3034SAG206M20250,1
3034SAG206M20250,3034SAG437G20250,1
3034SAG437G20250,3034SAG206M20250,1
1016VIÐ283F20250,3033ÍSE025G20250,2
3033ÍSE025G20250,1016VIÐ283F20250,2
3033ABF224G20250,3033RIT205G20250,3
3033RIT205G20250,3033ABF224G20250,3
3033ABF225G20250,3033RIT205G20250,2
3033RIT205G20250,3033ABF225G20250,2
4042GKY401G20250,4044SNU204G20250,7
4044SNU204G20250,4042GKY401G20250,7
2024NÆR0AHF20250,2024NÆR0AMF20250,1
2024NÆR0AMF20250,2024NÆR0AHF20250,1
2024NÆR0AHF20250,2024NÆR616M20250,2
2024NÆR616M20250,2024NÆR0AHF20250,2
2024NÆR0AHF20250,4041ÍÞH036M20250,1
4041ÍÞH036M20250,2024NÆR0AHF20250,1
2024NÆR0AIF20250,2024NÆR0AMF20250,1
2024NÆR0AMF20250,2024NÆR0AIF20250,1
2024NÆR0AIF20250,2024NÆR616M20250,2
2024NÆR616M20250,2024NÆR0AIF20250,2
2024NÆR0AIF20250,4041ÍÞH036M20250,1
4041ÍÞH036M20250,2024NÆR0AIF20250,1
2024NÆR0AMF20250,4041ÍÞH036M20250,3
4041ÍÞH036M20250,2024NÆR0AMF20250,3
2024NÆR616M20250,4041ÍÞH036M20250,3
4041ÍÞH036M20250,2024NÆR616M20250,3
5053LÍF410G20250,5053LÍF619M20250,7
5053LÍF619M20250,5053LÍF410G20250,7
4042KME201F20250,4042KME204F20250,5
4042KME204F20250,4042KME201F20250,5
5055EÐL208M20250,5055EÐL209M20250,4
5055EÐL209M20250,5055EÐL208M20250,4
5055EÐL209M20250,5055EÐL610M20250,3
5055EÐL610M20250,5055EÐL209M20250,3
5055EÐL209M20250,5055EÐL616M20250,2
5055EÐL616M20250,5055EÐL209M20250,2
4042KME206G20250,4044SNU207G20250,8
4044SNU207G20250,4042KME206G20250,8
4044SNU204G20250,4044SNU207G20250,7
4044SNU207G20250,4044SNU204G20250,7
4044SNU207G20250,4044ÍET204G20250,8
4044ÍET204G20250,4044SNU207G20250,8
3033AMV261L20250,3033AMV313G20250,3
3033AMV313G20250,3033AMV261L20250,3
3033AMV261L20250,3033ÍSL447G20250,3
3033ÍSL447G20250,3033AMV261L20250,3
1011MAN601F20250,3031FRA019G20250,1
3031FRA019G20250,1011MAN601F20250,1
1011MAN601F20250,3031FRA020G20250,1
3031FRA020G20250,1011MAN601F20250,1
4041TÓS404G20250,4041ÍÞH410G20250,1
4041ÍÞH410G20250,4041TÓS404G20250,1
4041TÓS404G20250,4041ÍÞH610G20250,1
4041ÍÞH610G20250,4041TÓS404G20250,1
4041ÍÞH410G20250,4041ÍÞH610G20250,2
4041ÍÞH610G20250,4041ÍÞH410G20250,2
4042MEX020G20250,5053LÍF058G20250,2
5053LÍF058G20250,4042MEX020G20250,2
5053LÍF058G20250,5053LÍF201M20250,2
5053LÍF201M20250,5053LÍF058G20250,2
5053LÍF058G20250,5053UAU213M20250,2
5053UAU213M20250,5053LÍF058G20250,2
5053LÍF058G20250,5053UAU214M20250,2
5053UAU214M20250,5053LÍF058G20250,2
1011MAN005F20250,1011MAN401F20250,1
1011MAN401F20250,1011MAN005F20250,1
1011MAN005F20250,1011MAN601F20250,3
1011MAN601F20250,1011MAN005F20250,3
3033ÍSE055G20250,3033ÍSE201G20250,2
3033ÍSE201G20250,3033ÍSE055G20250,2
3034HSP048F20250,3034HSP823M20250,2
3034HSP823M20250,3034HSP048F20250,2
3034HSP810F20250,3034HSP823M20250,2
3034HSP823M20250,3034HSP810F20250,2
4042LSS606L20250,4043UME203M20250,1
4043UME203M20250,4042LSS606L20250,1
1011FMÞ501M20250,2023LÝÐ085F20250,1
2023LÝÐ085F20250,1011FMÞ501M20250,1
1011FMÞ501M20250,5055MAS202M20250,1
5055MAS202M20250,1011FMÞ501M20250,1
2023LÝÐ085F20250,5055MAS202M20250,2
5055MAS202M20250,2023LÝÐ085F20250,2
1015KYN202G20250,1015STJ455G20250,1
1015STJ455G20250,1015KYN202G20250,1
1015KYN202G20250,1015STJ461G20250,3
1015STJ461G20250,1015KYN202G20250,3
1015KYN202G20250,1015STJ604G20250,2
1015STJ604G20250,1015KYN202G20250,2
4041TÓS411G20250,4042GKY601L20250,1
4042GKY601L20250,4041TÓS411G20250,1
4041TÓS411G20250,4042KME205G20250,3
4042KME205G20250,4041TÓS411G20250,3
4041TÓS411G20250,4042LSS207G20250,3
4042LSS207G20250,4041TÓS411G20250,3
4042KME206G20250,4044LVG014G20250,1
4044LVG014G20250,4042KME206G20250,1
4042KME206G20250,4044LVG015G20250,1
4044LVG015G20250,4042KME206G20250,1
4044SFG201G20250,4044ÍET006G20250,2
4044ÍET006G20250,4044SFG201G20250,2
4044SFG201G20250,4044ÍET007G20250,2
4044ÍET007G20250,4044SFG201G20250,2
4041TÓS411G20250,4042LSS606G20250,2
4042LSS606G20250,4041TÓS411G20250,2
4041TÓS411G20250,4042LSS606L20250,2
4042LSS606L20250,4041TÓS411G20250,2
4041TÓS411G20250,4043UME202G20250,2
4043UME202G20250,4041TÓS411G20250,2
2023HVS202G20250,2026TSM201G20250,4
2026TSM201G20250,2023HVS202G20250,4
2023HVS202G20250,2026TSM202G20250,4
2026TSM202G20250,2023HVS202G20250,4
2023HVS202G20250,2026TSM203G20250,4
2026TSM203G20250,2023HVS202G20250,4
2023HVS202G20250,2026TSM204G20250,4
2026TSM204G20250,2023HVS202G20250,4
3033ÍSE031G20250,4043INT201G20250,1
4043INT201G20250,3033ÍSE031G20250,1
3033ÍSE031G20250,4043INT202G20250,1
4043INT202G20250,3033ÍSE031G20250,1
3033ÍSE031G20250,4043INT203G20250,1
4043INT203G20250,3033ÍSE031G20250,1
3033ÍSE033G20250,4043INT201G20250,1
4043INT201G20250,3033ÍSE033G20250,1
3033ÍSE033G20250,4043INT202G20250,1
4043INT202G20250,3033ÍSE033G20250,1
3033ÍSE033G20250,4043INT203G20250,1
4043INT203G20250,3033ÍSE033G20250,1
4042MEX020G20250,5056UMV402G20250,3
5056UMV402G20250,4042MEX020G20250,3
5051VÉL218F20250,5056UMV402G20250,1
5056UMV402G20250,5051VÉL218F20250,1
5056UMV205M20250,5056UMV402G20250,2
5056UMV402G20250,5056UMV205M20250,2
5056UMV402G20250,5056UMV605M20250,2
5056UMV605M20250,5056UMV402G20250,2
3031ENS311G20250,3031ENS313G20250,4
3031ENS313G20250,3031ENS311G20250,4
2021HJÚ0ABF20250,2021HJÚ0AIF20250,1
2021HJÚ0AIF20250,2021HJÚ0ABF20250,1
3034SAG319G20250,3034SAG437G20250,8
3034SAG437G20250,3034SAG319G20250,8
4042GKY401F20250,4042KME206F20250,2
4042KME206F20250,4042GKY401F20250,2
4042KME004F20250,4042KME206F20250,2
4042KME206F20250,4042KME004F20250,2
3034SAG201F20250,3034SAG401F20250,1
3034SAG401F20250,3034SAG201F20250,1
1016VIÐ604G20250,5051IÐN403M20250,3
5051IÐN403M20250,1016VIÐ604G20250,3
1016VIÐ604G20250,5051REI603M20250,2
5051REI603M20250,1016VIÐ604G20250,2
1016VIÐ604G20250,5051TÖL205G20250,1
5051TÖL205G20250,1016VIÐ604G20250,1
1016VIÐ604G20250,5055STÆ402G20250,4
5055STÆ402G20250,1016VIÐ604G20250,4
1016VIÐ604G20250,5055STÆ414G20250,3
5055STÆ414G20250,1016VIÐ604G20250,3
5051IÐN403M20250,5051REI603M20250,1
5051REI603M20250,5051IÐN403M20250,1
5051IÐN403M20250,5051TÖL205G20250,1
5051TÖL205G20250,5051IÐN403M20250,1
5051IÐN403M20250,5055STÆ402G20250,1
5055STÆ402G20250,5051IÐN403M20250,1
5051IÐN403M20250,5055STÆ414G20250,2
5055STÆ414G20250,5051IÐN403M20250,2
5051REI603M20250,5055STÆ402G20250,2
5055STÆ402G20250,5051REI603M20250,2
5051REI603M20250,5055STÆ414G20250,2
5055STÆ414G20250,5051REI603M20250,2
5051TÖL205G20250,5055STÆ402G20250,2
5055STÆ402G20250,5051TÖL205G20250,2
3033ÍSE007G20250,3033ÍSE025G20250,4
3033ÍSE025G20250,3033ÍSE007G20250,4
5051HBV401G20250,5051REI201G20250,9
5051REI201G20250,5051HBV401G20250,9
5051TÖL213M20250,5051TÖL431L20250,1
5051TÖL431L20250,5051TÖL213M20250,1
1011FÉL007F20250,1011MAN507M20250,6
1011MAN507M20250,1011FÉL007F20250,6
1014LÖG213F20250,1015STJ203F20250,1
1015STJ203F20250,1014LÖG213F20250,1
1014LÖG213F20250,5053UAU114F20250,1
5053UAU114F20250,1014LÖG213F20250,1
1014LÖG213F20250,5053UAU201F20250,1
5053UAU201F20250,1014LÖG213F20250,1
1014LÖG213F20250,5053UAU246F20250,1
5053UAU246F20250,1014LÖG213F20250,1
1014LÖG213F20250,5053UAU254F20250,1
5053UAU254F20250,1014LÖG213F20250,1
1014LÖG213F20250,5053UAU260M20250,1
5053UAU260M20250,1014LÖG213F20250,1
1015STJ203F20250,5053UAU246F20250,1
5053UAU246F20250,1015STJ203F20250,1
1015STJ203F20250,5053UAU254F20250,1
5053UAU254F20250,1015STJ203F20250,1
5053UAU114F20250,5053UAU246F20250,1
5053UAU246F20250,5053UAU114F20250,1
5053UAU114F20250,5053UAU254F20250,1
5053UAU254F20250,5053UAU114F20250,1
5053UAU201F20250,5053UAU246F20250,3
5053UAU246F20250,5053UAU201F20250,3
5053UAU201F20250,5053UAU254F20250,1
5053UAU254F20250,5053UAU201F20250,1
5053UAU246F20250,5053UAU254F20250,1
5053UAU254F20250,5053UAU246F20250,1
5053UAU246F20250,5053UAU260M20250,2
5053UAU260M20250,5053UAU246F20250,2
4041TÓS202F20250,4042MVS009F20250,2
4042MVS009F20250,4041TÓS202F20250,2
4041TÓS202F20250,4043UME009M20250,3
4043UME009M20250,4041TÓS202F20250,3
4041ÍÞH209F20250,4042MVS009F20250,2
4042MVS009F20250,4041ÍÞH209F20250,2
4041ÍÞH209F20250,4043UME009M20250,1
4043UME009M20250,4041ÍÞH209F20250,1
4042MVS009F20250,4043UME204M20250,1
4043UME204M20250,4042MVS009F20250,1
3033ABF841F20250,3033KVI002F20250,1
3033KVI002F20250,3033ABF841F20250,1
3033ABF841F20250,3033KVI241L20250,1
3033KVI241L20250,3033ABF841F20250,1
3033ABF841F20250,3033KVI401L20250,1
3033KVI401L20250,3033ABF841F20250,1
3033KVI002F20250,3033KVI241L20250,1
3033KVI241L20250,3033KVI002F20250,1
3033KVI241L20250,3033KVI401L20250,1
3033KVI401L20250,3033KVI241L20250,1
5054RAF401G20250,5054RAF620M20250,2
5054RAF620M20250,5054RAF401G20250,2
5054RAF401G20250,5054TÖV602M20250,2
5054TÖV602M20250,5054RAF401G20250,2
5054RAF401G20250,5055STÆ405G20250,3
5055STÆ405G20250,5054RAF401G20250,3
1011FMÞ401G20250,1011FÉL441G20250,3
1011FÉL441G20250,1011FMÞ401G20250,3
1011FMÞ401G20250,1011FÉL601G20250,5
1011FÉL601G20250,1011FMÞ401G20250,5
1011FÉL404G20250,1011FÉL441G20250,2
1011FÉL441G20250,1011FÉL404G20250,2
1011FÉL404G20250,1011FÉL601G20250,2
1011FÉL601G20250,1011FÉL404G20250,2
1011FÉL430G20250,1011FÉL601G20250,3
1011FÉL601G20250,1011FÉL430G20250,3
5051IÐN201G20250,5051TÖL213M20250,1
5051TÖL213M20250,5051IÐN201G20250,1
4041TÓS409G20250,4041TÓS601G20250,4
4041TÓS601G20250,4041TÓS409G20250,4
3031SPÆ104G20250,3031SPÆ204G20250,3
3031SPÆ204G20250,3031SPÆ104G20250,3
3031SPÆ104G20250,3031SPÆ205G20250,4
3031SPÆ205G20250,3031SPÆ104G20250,4
3031SPÆ104G20250,3031SPÆ267G20250,3
3031SPÆ267G20250,3031SPÆ104G20250,3
5052JAR033M20250,5055EÐL205G20250,1
5055EÐL205G20250,5052JAR033M20250,1
5052JAR211G20250,5052JAR414M20250,1
5052JAR414M20250,5052JAR211G20250,1
5052JAR211G20250,5055EÐL205G20250,1
5055EÐL205G20250,5052JAR211G20250,1
5052JAR414M20250,5055EÐL205G20250,1
5055EÐL205G20250,5052JAR414M20250,1
5051IÐN405G20250,5051VÉL606M20250,5
5051VÉL606M20250,5051IÐN405G20250,5
5051VÉL405G20250,5051VÉL606M20250,5
5051VÉL606M20250,5051VÉL405G20250,5
5051VÉL406G20250,5051VÉL606M20250,3
5051VÉL606M20250,5051VÉL406G20250,3
5051VÉL407G20250,5051VÉL606M20250,5
5051VÉL606M20250,5051VÉL407G20250,5
5051VÉL606M20250,5055STÆ405G20250,3
5055STÆ405G20250,5051VÉL606M20250,3
4044LVG003F20250,4044LVG102F20250,3
4044LVG102F20250,4044LVG003F20250,3
4044LVG003F20250,4044LVG203M20250,3
4044LVG203M20250,4044LVG003F20250,3
4044LVG102F20250,4044LVG203M20250,4
4044LVG203M20250,4044LVG102F20250,4
5051VÉL606M20250,5053LÍF265L20250,1
5053LÍF265L20250,5051VÉL606M20250,1
5051VÉL606M20250,5053LÍF619M20250,1
5053LÍF619M20250,5051VÉL606M20250,1
3033ABF438G20250,3034SAG041G20250,1
3034SAG041G20250,3033ABF438G20250,1
3033ABF438G20250,3034SAG413G20250,1
3034SAG413G20250,3033ABF438G20250,1
3033ABF438G20250,3034SAG437G20250,1
3034SAG437G20250,3033ABF438G20250,1
3031DAN001G20250,3031DAN208G20250,1
3031DAN208G20250,3031DAN001G20250,1
3031DAN001G20250,3031DAN210G20250,1
3031DAN210G20250,3031DAN001G20250,1
3031DAN208G20250,3031DAN210G20250,3
3031DAN210G20250,3031DAN208G20250,3
5055STÆ405G20250,5056UMV203G20250,2
5056UMV203G20250,5055STÆ405G20250,2
5056BYG401G20250,5056UMV203G20250,2
5056UMV203G20250,5056BYG401G20250,2
5056UMV201G20250,5056UMV203G20250,4
5056UMV203G20250,5056UMV201G20250,4
5056UMV203G20250,5056UMV401G20250,4
5056UMV401G20250,5056UMV203G20250,4
1015KYN202F20250,4042MVS011F20250,1
4042MVS011F20250,1015KYN202F20250,1
1015KYN202F20250,4043UME009M20250,1
4043UME009M20250,1015KYN202F20250,1
1015KYN211F20250,4042MVS011F20250,1
4042MVS011F20250,1015KYN211F20250,1
1015KYN211F20250,4043UME009M20250,1
4043UME009M20250,1015KYN211F20250,1
4042MVS011F20250,4043UME009M20250,1
4043UME009M20250,4042MVS011F20250,1
3031ENS201G20250,3031ÞÝS426G20250,1
3031ÞÝS426G20250,3031ENS201G20250,1
3031ENS202G20250,3031ENS620M20250,1
3031ENS620M20250,3031ENS202G20250,1
3031ENS202G20250,3031ÞÝS426G20250,1
3031ÞÝS426G20250,3031ENS202G20250,1
3031ENS204G20250,3031ENS620M20250,1
3031ENS620M20250,3031ENS204G20250,1
3031ENS204G20250,3031ÞÝS426G20250,1
3031ÞÝS426G20250,3031ENS204G20250,1
3031ENS205G20250,3031ENS620M20250,2
3031ENS620M20250,3031ENS205G20250,2
3031ENS205G20250,3031ÞÝS426G20250,1
3031ÞÝS426G20250,3031ENS205G20250,1
3031ENS620M20250,3031ÞÝS426G20250,1
3031ÞÝS426G20250,3031ENS620M20250,1
5052JEÐ201G20250,5055EFN202G20250,1
5055EFN202G20250,5052JEÐ201G20250,1
5052JEÐ201G20250,5055EFN210G20250,1
5055EFN210G20250,5052JEÐ201G20250,1
5052JEÐ201G20250,5056UMV203G20250,1
5056UMV203G20250,5052JEÐ201G20250,1
5055EFN202G20250,5056UMV203G20250,1
5056UMV203G20250,5055EFN202G20250,1
5055EFN210G20250,5056UMV203G20250,1
5056UMV203G20250,5055EFN210G20250,1
3034SAG448G20250,5051TÖL205G20250,3
5051TÖL205G20250,3034SAG448G20250,3
3034SAG448G20250,5051TÖL607G20250,2
5051TÖL607G20250,3034SAG448G20250,2
4042GKY401F20250,4042KME204F20250,3
4042KME204F20250,4042GKY401F20250,3
4042GKY401F20250,4042KME211F20250,1
4042KME211F20250,4042GKY401F20250,1
4042KME204F20250,4044ÍET002F20250,2
4044ÍET002F20250,4042KME204F20250,2
4042KME211F20250,4044ÍET002F20250,1
4044ÍET002F20250,4042KME211F20250,1
3034SAG041G20250,3034SAG280G20250,4
3034SAG280G20250,3034SAG041G20250,4
5056BYG201M20250,5056BYG202G20250,1
5056BYG202G20250,5056BYG201M20250,1
5056BYG202G20250,5056BYG202M20250,1
5056BYG202M20250,5056BYG202G20250,1
5056BYG202G20250,5056BYG601G20250,1
5056BYG601G20250,5056BYG202G20250,1
5056BYG202G20250,5056UMV201M20250,1
5056UMV201M20250,5056BYG202G20250,1
5056BYG202G20250,5056UMV205M20250,1
5056UMV205M20250,5056BYG202G20250,1
3034FOR261L20250,3034FOR405M20250,1
3034FOR405M20250,3034FOR261L20250,1
3034FOR261L20250,3034FOR702M20250,1
3034FOR702M20250,3034FOR261L20250,1
5051REI204M20250,5051TÖL401G20250,3
5051TÖL401G20250,5051REI204M20250,3
5051REI204M20250,5051VÉL206M20250,1
5051VÉL206M20250,5051REI204M20250,1
5051REI603M20250,5051TÖL401G20250,3
5051TÖL401G20250,5051REI603M20250,3
5051REI603M20250,5051VÉL206M20250,1
5051VÉL206M20250,5051REI603M20250,1
5051TÖL401G20250,5051VÉL206M20250,1
5051VÉL206M20250,5051TÖL401G20250,1
5051TÖL401G20250,5055MAS202M20250,2
5055MAS202M20250,5051TÖL401G20250,2
5051VÉL206M20250,5055MAS202M20250,1
5055MAS202M20250,5051VÉL206M20250,1
1014LÖG202F20250,1014LÖG203F20250,16
1014LÖG203F20250,1014LÖG202F20250,16
1014LÖG202F20250,1014LÖG240F20250,8
1014LÖG240F20250,1014LÖG202F20250,8
1014LÖG203F20250,1014LÖG209F20250,8
1014LÖG209F20250,1014LÖG203F20250,8
1014LÖG203F20250,1014LÖG240F20250,9
1014LÖG240F20250,1014LÖG203F20250,9
1014LÖG206F20250,1014LÖG240F20250,9
1014LÖG240F20250,1014LÖG206F20250,9
1014LÖG209F20250,1014LÖG240F20250,8
1014LÖG240F20250,1014LÖG209F20250,8
3031JAP208G20250,3031JAP241L20250,2
3031JAP241L20250,3031JAP208G20250,2
3031JAP208G20250,3031JAP403G20250,2
3031JAP403G20250,3031JAP208G20250,2
3031JAP208G20250,3031JAP404G20250,2
3031JAP404G20250,3031JAP208G20250,2
3031JAP208G20250,3031JAP405G20250,2
3031JAP405G20250,3031JAP208G20250,2
4041HHE601G20250,4041HÍT201G20250,1
4041HÍT201G20250,4041HHE601G20250,1
4041HHE602G20250,4041HÍT201G20250,1
4041HÍT201G20250,4041HHE602G20250,1
4041TÓS213G20250,4041TÓS402G20250,2
4041TÓS402G20250,4041TÓS213G20250,2
4041TÓS213G20250,4041TÓS411G20250,2
4041TÓS411G20250,4041TÓS213G20250,2
1011FÉL262G20250,1011FÉL416G20250,3
1011FÉL416G20250,1011FÉL262G20250,3
1011FÉL262G20250,1012FRG603G20250,5
1012FRG603G20250,1011FÉL262G20250,5
5051TÖL203G20250,5055STÆ209G20250,5
5055STÆ209G20250,5051TÖL203G20250,5
5051REI603M20250,5055STÆ205G20250,1
5055STÆ205G20250,5051REI603M20250,1
2023LÆK408F20250,2023LÆK610F20250,3
2023LÆK610F20250,2023LÆK408F20250,3
2023LÆK408F20250,2023LÆK613F20250,3
2023LÆK613F20250,2023LÆK408F20250,3
2023LÆK408F20250,2023LÆK615F20250,3
2023LÆK615F20250,2023LÆK408F20250,3
2023LÆK408F20250,2023LÆK619F20250,3
2023LÆK619F20250,2023LÆK408F20250,3
2023LÆK408F20250,2023LÆK620F20250,3
2023LÆK620F20250,2023LÆK408F20250,3
2023LÆK408F20250,2023LÆK621F20250,3
2023LÆK621F20250,2023LÆK408F20250,3
2023LÆK408F20250,2023LÆK622F20250,3
2023LÆK622F20250,2023LÆK408F20250,3
1014LÖG261L20250,1014LÖG403G20250,3
1014LÖG403G20250,1014LÖG261L20250,3
5053UAU027F20250,5053UAU247F20250,1
5053UAU247F20250,5053UAU027F20250,1
3033KVI423G20250,3033TÁK204G20250,1
3033TÁK204G20250,3033KVI423G20250,1
2024MAT616M20250,2024NÆR606G20250,1
2024NÆR606G20250,2024MAT616M20250,1
2024MAT616M20250,2024NÆR611M20250,1
2024NÆR611M20250,2024MAT616M20250,1
3031ÍTA248G20250,3031ÍTA403G20250,9
3031ÍTA403G20250,3031ÍTA248G20250,9
3031ÍTA248G20250,3033LIS241L20250,1
3033LIS241L20250,3031ÍTA248G20250,1
3031ÍTA249G20250,3033LIS241L20250,1
3033LIS241L20250,3031ÍTA249G20250,1
3031ÍTA250G20250,3033LIS241L20250,1
3033LIS241L20250,3031ÍTA250G20250,1
3031ÍTA403G20250,3033LIS241L20250,1
3033LIS241L20250,3031ÍTA403G20250,1
3031ENS304F20250,3033KVI310G20250,1
3033KVI310G20250,3031ENS304F20250,1
3031MOM402M20250,3033KVI310G20250,1
3033KVI310G20250,3031MOM402M20250,1
5054RAF401G20250,5054RAF602M20250,1
5054RAF602M20250,5054RAF401G20250,1
5054RAF401G20250,5054RAF615M20250,1
